STATION CODE,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY (Âµmhos/cm),B.O.D. (mg/l),NITRATENAN N+ NITRITENANN (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml)Mean,year,date
1455.0,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",ODISHA,26.5,6.3,7.0,13351.3,0.1,8.8,33639.9,23748.7,2017,2017-06-22
2870.0,IMPHAL AT MINUTHONG,MANIPUR,28.6,9.8,7.7,15460.5,29.7,1.7,6268.0,9801.5,2017,2017-06-23
1717.0,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",RAJASTHAN,32.6,4.6,7.5,5394.1,82.0,10.7,44740.9,63977.0,2017,2017-06-24
1328.0,BUDHABALANGA AT BALASORE D/S,TAMILNADU,20.3,4.5,7.3,3905.2,22.1,3.8,17916.9,28438.7,2017,2017-06-25
2052.0,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",MIZORAM,31.2,8.9,6.9,5039.1,76.2,2.7,16379.9,8806.9,2017,2017-06-26
17.0,GHAGGAR AT D/S CHHATBIR,KERALA,18.2,5.2,6.7,12063.1,60.9,9.4,9613.9,59542.1,2017,2017-06-27
2052.0,R PERIYAR AT KALAMASSERY,MIZORAM,26.0,3.1,7.3,17919.0,20.5,3.9,39485.9,37846.8,2017,2017-06-28
3305.0,VALVANT AT SANKLI NAN BICHOLIM,MADHYA PRADESH,28.3,3.3,5.9,14701.8,48.7,3.1,49186.8,25486.6,2017,2017-06-29
1455.0,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ODISHA,26.5,5.7,8.0,11125.0,53.1,5.4,19972.4,77211.9,2017,2017-06-30
1328.0,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY",TAMILNADU,32.2,9.4,5.6,9673.7,41.5,4.0,46316.4,53482.4,2017,2017-07-01
1455.0,"RILANG AT MAWKYRWAT, WEST KHASI HILLS",ODISHA,32.9,6.6,5.9,1492.5,76.8,8.7,31616.5,56907.3,2017,2017-07-02
2624.0,RIVER MANDOVI NEAR HOTEL MARRIOT,HIMACHAL PRADESH,29.0,3.1,7.3,7604.3,66.7,1.7,16420.7,40007.0,2017,2017-07-03
1885.0,KALI AT D/S WEST COAST PAPER MILL,HARYANA,26.5,2.9,5.8,13058.7,15.0,1.6,52782.2,7692.8,2017,2017-07-04
1328.0,R KADALUNDI AT HAJIRAPPALLY,TAMILNADU,17.5,4.2,7.9,11818.3,44.8,3.7,35306.3,85260.2,2017,2017-07-05
1328.0,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",TAMILNADU,17.4,5.2,7.3,10573.5,29.5,3.3,5819.1,43509.7,2017,2017-07-06
1024.0,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",PUNJAB,26.2,8.1,7.4,9508.5,71.6,1.3,38968.3,47983.7,2017,2017-07-07
1455.0,"RUSHIKULYA AT GANJAM U/S, ODISHA",ODISHA,19.8,9.7,5.6,12815.1,67.2,0.7,35804.6,51770.7,2017,2017-07-08
2870.0,R MANJESWAR AT BAJRAKKARA BR.,MANIPUR,18.6,4.4,7.1,13829.6,26.8,5.3,17703.7,34207.7,2017,2017-07-09
1246.0,KALI AT D/S WEST COAST PAPER MILL,GUJARAT,26.4,9.6,6.6,7939.3,77.7,4.2,29879.5,25600.1,2017,2017-07-10
2624.0,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",HIMACHAL PRADESH,18.3,7.3,7.0,5590.5,84.9,8.6,2052.2,46499.7,2017,2017-07-11
17.0,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,24.6,8.2,8.4,359.2,0.7,10.8,27897.6,75680.8,2017,2017-07-12
1892.0,"AMBIKA AT BILIMORA, GUJARAT",KARNATAKA,17.5,6.0,8.0,814.3,3.8,0.5,28070.0,57576.8,2017,2017-07-13
1717.0,"R ITHIKKARA AT AYUR, KERALA",RAJASTHAN,17.9,4.2,7.3,2606.2,11.6,8.9,22984.3,55086.0,2017,2017-07-14
17.0,R KUTTIYADE AT KUTTIYADY ESTATE,KERALA,27.3,5.9,7.3,5009.4,22.7,6.1,47409.9,79668.9,2017,2017-07-15
1643.0,"PAMBA AT THAKAZHY, KERALA",ORISSA,23.3,3.2,8.0,18391.3,8.0,1.7,36851.7,18385.1,2017,2017-07-16
1892.0,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",KARNATAKA,24.8,7.3,7.6,8114.6,66.8,6.1,24626.1,14291.8,2017,2017-07-17
3080.0,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",ANDHRA PRADESH,17.3,7.4,6.1,13502.4,6.6,1.1,15051.2,29220.0,2017,2017-07-18
1717.0,"MANDOVI AT TONCA, MARCELA",RAJASTHAN,32.1,7.9,5.8,14061.0,18.3,0.7,38269.4,41631.1,2017,2017-07-19
2052.0,"CHITRAPUZHA AT IRUMPANAM, KERALA",MIZORAM,28.7,4.1,7.6,11962.8,5.8,11.4,9840.2,25663.3,2017,2017-07-20
1393.0,"U/S JHARMAL NADI, PUNJAB",DAMAN & DIU,24.3,5.1,7.0,2043.5,68.8,1.4,34415.8,81872.8,2017,2017-07-21
1885.0,"AMBA AT D/S OF WAKEN BRIDGENANU/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",HARYANA,30.4,7.4,6.1,222.7,34.2,0.7,14478.6,24915.7,2017,2017-07-22
1726.0,"R KARINGODE AT KAKKADAVU,  KERALA",TRIPURA,32.6,3.7,7.6,16946.5,59.4,4.9,43470.6,60655.9,2017,2017-07-23
1726.0,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",TRIPURA,28.5,3.6,6.9,10422.8,13.0,9.8,36229.6,64460.7,2017,2017-07-24
17.0,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",KERALA,19.0,6.5,5.9,11160.7,46.3,7.1,45251.5,45439.8,2017,2017-07-25
1543.0,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",GOA,31.2,3.6,6.0,8956.9,49.2,6.9,29245.4,84305.6,2017,2017-07-26
1885.0,IMPHAL AT KYAMGEI,HARYANA,28.3,3.2,7.1,6094.6,70.5,4.2,17903.0,5854.7,2017,2017-07-27
1885.0,R KEECHERI AT VADAKKANCHERY BRIDGE,HARYANA,22.7,5.0,6.1,11637.3,48.7,3.7,43578.2,43245.8,2017,2017-07-28
1726.0,"D/S JHARMAL NADI, PUNJAB",TRIPURA,31.1,9.3,5.7,9778.7,52.7,5.9,27782.0,37983.9,2017,2017-07-29
1726.0,CHANDRAGIRI AT PADIYATHADKA,TRIPURA,26.4,3.7,6.8,152.8,34.0,7.0,27580.4,73313.5,2017,2017-07-30
1455.0,"SAL AT KHAREBAND, MARGAO",ODISHA,18.2,5.8,6.3,10662.9,18.2,5.8,26746.5,26668.9,2017,2017-07-31
1685.0,"BHATSA RIVER AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",PONDICHERRY,30.8,3.9,6.6,11147.5,70.7,10.7,35326.9,11958.1,2017,2017-08-01
2709.0,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD",MAHARASHTRA,18.7,9.3,6.9,3535.1,30.2,6.3,19524.4,75724.3,2017,2017-08-02
1643.0,MANIPUR RIVER AT THOUBAL,ORISSA,17.3,4.2,5.7,401.5,53.8,11.0,27128.4,64633.4,2017,2017-08-03
3080.0,"BHATSA AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR,THANE",ANDHRA PRADESH,17.1,4.0,7.9,15196.9,72.6,1.5,42987.9,12523.4,2017,2017-08-04
1455.0,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",ODISHA,29.2,4.3,7.5,10228.5,81.5,10.3,8287.3,75360.6,2017,2017-08-05
1685.0,R PERUVAMBA AT CHANDAPPURA,PONDICHERRY,32.4,3.9,6.4,1942.2,83.3,10.5,27945.0,52075.0,2017,2017-08-06
1717.0,KARAPUZHA DAM AT WAYANAD,RAJASTHAN,29.7,7.3,6.8,13208.1,23.5,4.2,18856.9,27149.3,2017,2017-08-07
3080.0,KALI AT D/S WEST COAST PAPER MILL,ANDHRA PRADESH,30.7,6.7,7.9,8279.9,3.5,6.0,2675.1,13379.2,2017,2017-08-08
1328.0,"R KARINGODE AT KAKKADAVU,  KERALA",TAMILNADU,27.0,9.8,8.1,18132.3,25.7,1.1,10565.1,67303.2,2017,2017-08-09
2624.0,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",HIMACHAL PRADESH,20.0,3.0,7.2,546.2,16.9,0.5,48717.5,35495.6,2017,2017-08-10
2624.0,"CHITRAPUZHA AT IRUMPANAM, KERALA",HIMACHAL PRADESH,29.3,9.6,7.1,1781.3,15.3,10.7,559.4,32244.5,2017,2017-08-11
1024.0,"UMSHYRPI RIVER AT UMSHYRPI BRIDGE, EAST KHASI HILLS",PUNJAB,26.3,8.8,6.1,11073.2,83.5,4.3,9055.6,11200.7,2017,2017-08-12
1892.0,"KYNSHI RIVER AT NANGKHNUM, WEST KHASI HILLS",KARNATAKA,17.2,4.6,6.9,13344.7,55.1,4.3,39789.3,73860.3,2017,2017-08-13
1685.0,IMPHAL AT KYAMGEI,PONDICHERRY,22.2,7.9,6.9,3475.1,10.1,11.5,51052.7,47951.8,2017,2017-08-14
1024.0,"JAWAI AT JAWAI DAM, SIROHI",PUNJAB,17.7,5.2,5.8,18141.1,65.3,7.6,26347.9,32934.7,2017,2017-08-15
1685.0,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI",PONDICHERRY,20.4,8.7,6.7,7063.0,52.6,3.3,39605.9,2174.3,2017,2017-08-16
2624.0,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",HIMACHAL PRADESH,32.5,4.6,6.1,2384.8,39.4,9.7,3145.0,72908.3,2017,2017-08-17
1885.0,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",HARYANA,23.7,2.8,7.8,3238.0,37.2,8.4,17322.6,38202.5,2017,2017-08-18
2624.0,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",HIMACHAL PRADESH,18.9,9.0,6.0,3270.2,60.9,0.6,34141.3,82748.0,2017,2017-08-19
1393.0,CHALAKUDY AT PULICKALKANANDAVU,DAMAN & DIU,32.8,5.1,7.7,1578.8,83.2,4.4,15747.7,3592.5,2017,2017-08-20
1543.0,IRANG RIVER AT TAMENGLONG ,GOA,29.9,8.5,6.2,15721.0,66.0,10.3,22264.1,57377.5,2017,2017-08-21
1455.0,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, RAIGAD.",ODISHA,18.0,7.4,7.1,4084.6,17.8,1.6,41256.3,26021.0,2017,2017-08-22
1246.0,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",GUJARAT,26.2,3.6,6.2,7731.3,10.9,6.4,32844.7,51791.2,2017,2017-08-23
1685.0,"PATALGANGA RIVER AT D/S OF KHARPADA BRIDGE, RAIGAD.",PONDICHERRY,25.0,2.5,5.7,381.1,71.3,8.0,4078.2,29273.3,2017,2017-08-24
1892.0,MITHI RIVER,KARNATAKA,25.3,4.1,5.6,6673.5,7.7,11.8,15151.9,83208.6,2017,2017-08-25
2052.0,"THOUBAL R AT PHADOM, THOUBAL",MIZORAM,31.5,6.4,6.5,894.7,42.1,7.4,17894.0,14308.0,2017,2017-08-26
3365.0,"KODRA DAM, MOUNT ABU, RAJASTHAN",MEGHALAYA,18.4,7.2,6.1,7132.0,4.8,8.6,19478.0,16635.1,2017,2017-08-27
2870.0,"KHUJAIROK, MOREH (CHANDEL)",MANIPUR,25.9,8.1,7.4,8924.7,63.8,2.6,43149.8,1478.2,2017,2017-08-28
3080.0,"GHAGGER AT MOONAK, PUNJAB",ANDHRA PRADESH,21.7,6.3,7.1,17652.3,74.3,4.8,37978.8,78815.6,2017,2017-08-29
2052.0,PAMBA AT THAKAZHY,MIZORAM,20.3,7.8,8.0,10339.3,58.4,1.3,30835.9,17422.3,2017,2017-08-30
1717.0,"KUNDALIKA RIVER AT DHATAV AT JACKWELL (DRINKING WATER  PUMPING STATIONNANSWEET ZONE), ROHA",RAJASTHAN,24.9,9.0,6.8,11656.4,10.7,10.0,49781.6,57125.2,2017,2017-08-31
3080.0,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",ANDHRA PRADESH,32.8,5.3,6.2,2048.1,86.9,9.7,48331.2,77056.7,2017,2017-09-01
1543.0,"KHUJAIROK, MOREH (CHANDEL)",GOA,30.0,7.3,5.8,6969.2,7.9,3.0,25404.7,15725.7,2017,2017-09-02
1717.0,"VASHISHTI RIVER AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",RAJASTHAN,24.7,6.2,8.0,17728.8,14.0,10.1,17169.2,83016.6,2017,2017-09-03
2709.0,"R MAHE AT VALAYAM, KERALA",MAHARASHTRA,20.2,8.9,6.1,15685.1,54.6,4.6,4809.4,5488.1,2017,2017-09-04
3080.0,R PULLUR AT PULLUR BR.,ANDHRA PRADESH,29.7,9.8,7.2,15826.1,45.8,9.0,44758.4,9040.2,2017,2017-09-05
1643.0,RIVER MANDOVI NEAR HOTEL MARRIOT,ORISSA,28.8,7.4,7.3,6738.1,60.5,5.3,12669.8,1305.7,2017,2017-09-06
1726.0,R MANJESWAR AT BAJRAKKARA BR.,TRIPURA,17.8,5.0,6.8,709.1,65.3,1.8,27849.7,46136.6,2017,2017-09-07
1328.0,IRIL AT PORAMPET,TAMILNADU,20.2,6.3,7.9,9265.8,67.2,0.1,34561.9,44560.6,2017,2017-09-08
2052.0,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MIZORAM,20.4,2.8,8.2,11611.9,49.8,5.0,20841.2,62904.2,2017,2017-09-09
1643.0,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",ORISSA,29.0,3.1,6.0,6628.2,74.8,7.8,10798.7,54520.2,2017,2017-09-10
1328.0,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",TAMILNADU,32.9,3.7,8.3,5548.6,72.0,9.0,2172.3,41.1,2017,2017-09-11
3080.0,"ACHENKOIL AT THUMPAMON, KERALA",ANDHRA PRADESH,29.8,6.0,8.2,10325.9,30.2,3.1,2995.7,12090.5,2017,2017-09-12
1643.0,"KHUGA DAM ON KHUGA R, CHURACHANDPUR",ORISSA,28.3,5.4,5.9,7282.2,7.3,2.9,24791.6,7706.7,2017,2017-09-13
2052.0,R KAVVAI AT KUTTIYOL PALAM,MIZORAM,23.5,9.6,6.8,12613.9,53.0,4.1,35984.5,11587.6,2017,2017-09-14
17.0,DAMANGANGA AT D/S OF MADHUBAN,KERALA,30.8,5.9,6.7,7865.2,40.3,4.9,37793.0,66663.7,2017,2017-09-15
17.0,"KAN RIVER, NEAR SAKRI WATER WORKS, SAKRI, DHULE.",KERALA,23.5,9.7,7.9,11278.5,52.8,8.7,29863.3,40347.3,2017,2017-09-16
1328.0,GUMTI AT D/S SOUTH TRIPURA,TAMILNADU,26.8,9.1,5.8,18161.3,61.0,2.8,39109.6,14731.4,2017,2017-09-17
1328.0,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",TAMILNADU,24.7,9.3,6.6,3789.9,54.7,10.5,12859.3,72452.4,2017,2017-09-18
1726.0,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",TRIPURA,17.2,6.3,8.2,14157.0,14.4,3.6,33749.0,40944.4,2017,2017-09-19
1892.0,"PERIYAR AT KWA INTAKENAN ALUVA, ERNAKULAM",KARNATAKA,23.2,5.6,7.7,11476.4,74.2,5.0,49215.2,23041.9,2017,2017-09-20
3365.0,R KADAMBAYAR AT MANCKAKADAVU,MEGHALAYA,23.7,5.7,7.3,13324.6,62.1,3.7,16893.3,52571.1,2017,2017-09-21
1685.0,IMPHAL AT MINUTHONG,PONDICHERRY,29.9,2.4,6.9,15617.4,20.8,7.5,11728.2,3745.4,2017,2017-09-22
2052.0,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",MIZORAM,23.0,7.3,7.3,13868.3,70.7,8.7,21761.8,35200.5,2017,2017-09-23
2870.0,"SAL AT KHAREBAND, MARGAO",MANIPUR,23.1,9.7,7.5,15838.2,3.2,10.1,23388.9,75473.5,2017,2017-09-24
1685.0,RIVER PERIYAR AT MUPPATHADAM,PONDICHERRY,30.6,4.1,5.8,808.6,68.5,1.5,23718.4,44399.9,2017,2017-09-25
1455.0,"RIVER BANJAR AT MALANJKHAND NEAR W/S INTAKE POINT, JABALPUR",ODISHA,25.6,4.5,6.3,4289.9,14.5,7.2,33049.0,72338.4,2017,2017-09-26
1393.0,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",DAMAN & DIU,29.9,3.5,7.6,13214.0,28.5,7.2,48530.9,24257.2,2017,2017-09-27
1726.0,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR",TRIPURA,32.1,5.1,5.8,66.8,20.6,5.0,18166.0,10388.5,2017,2017-09-28
1885.0,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",HARYANA,29.0,2.9,6.1,12002.2,7.9,3.9,48604.7,20232.8,2017,2017-09-29
1643.0,"MANIMALA  AT KALLOOPARA, KERALA",ORISSA,31.3,7.2,5.7,10120.9,60.3,0.4,25696.7,71689.6,2017,2017-09-30
3080.0,KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,ANDHRA PRADESH,23.0,7.3,6.1,8375.8,47.2,8.4,35992.9,3791.7,2017,2017-10-01
1393.0,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,DAMAN & DIU,19.2,7.3,6.1,9559.8,24.0,5.1,1573.5,86650.3,2017,2017-10-02
3305.0,"THOUBAL R AT PHADOM, THOUBAL",MADHYA PRADESH,17.6,3.5,8.2,10613.6,43.3,2.0,44547.0,58918.9,2017,2017-10-03
1393.0,R KADAMBAYAR AT BRAHMAPURAM,DAMAN & DIU,28.2,5.4,7.3,12067.1,53.3,2.6,20175.1,7630.4,2017,2017-10-04
3365.0,RIVER MANDOVI NEAR HOTEL MARRIOT,MEGHALAYA,29.5,8.1,6.1,13086.0,85.2,10.8,23246.3,77359.8,2017,2017-10-05
1455.0,ULHAS AT U/S OF BADLAPUR,ODISHA,18.6,9.0,7.5,4992.0,21.9,4.3,37360.1,64090.0,2017,2017-10-06
1643.0,ACHENKOIL AT THUMPAMON,ORISSA,23.3,4.5,8.3,842.4,8.2,8.1,37361.2,66466.9,2017,2017-10-07
17.0,"PEHLAR DAM ON PEHLAR INLET OF WATER WORKS, VASAI, THANE.",KERALA,20.0,5.0,8.1,3909.0,65.3,11.7,44943.3,43351.7,2017,2017-10-08
1643.0,"R ITHIKKARA AT AYUR, KERALA",ORISSA,20.4,5.8,6.7,12603.5,46.7,9.3,48751.0,9135.3,2017,2017-10-09
1543.0,"R MAHE AT VALAYAM, KERALA",GOA,20.2,7.1,6.9,17013.6,83.1,2.2,24037.4,12301.2,2017,2017-10-10
3080.0,RIVER ZUARI AT BORIM BRIDGE,ANDHRA PRADESH,30.7,5.5,6.1,6164.4,9.0,5.8,3612.4,31648.7,2017,2017-10-11
1328.0,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI, RAJASTHAN",TAMILNADU,26.9,9.6,6.0,15356.5,9.1,2.6,34370.7,6105.8,2017,2017-10-12
1543.0,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",GOA,19.5,5.3,6.1,8140.4,39.4,7.0,37233.8,75103.6,2017,2017-10-13
17.0,KEECHERI AT VADAKKANCHERY BDG,KERALA,19.5,4.5,7.4,17566.4,22.4,1.9,35553.0,68906.7,2017,2017-10-14
1717.0,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",RAJASTHAN,24.1,7.0,6.5,3027.5,84.2,10.1,25557.4,50101.6,2017,2017-10-15
2052.0,"NAMBUL AT NAOREMTHONG, IMPHAL WEST",MIZORAM,17.9,5.2,7.8,10346.3,79.9,4.3,30946.9,16678.5,2017,2017-10-16
1685.0,"KUNDALIKA RIVER NEAR SALAV BRIDGE (SALINA ZONE), SALAV, ROHA, RAIGAD",PONDICHERRY,18.2,9.3,7.0,18032.7,76.5,7.0,52075.3,72671.4,2017,2017-10-17
1543.0,"KYNSHI  AT NANGKHNUM, WEST KHASI HILLS",GOA,25.1,9.1,6.4,8483.1,72.6,2.5,39762.7,75867.7,2017,2017-10-18
1717.0,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",RAJASTHAN,17.4,8.7,7.4,5735.8,50.3,8.0,36227.5,71504.2,2017,2017-10-19
1246.0,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",GUJARAT,22.8,3.7,7.3,697.4,49.9,3.1,10508.0,2503.8,2017,2017-10-20
1685.0,THALLASSERY AT PATHIPPALAM,PONDICHERRY,23.4,2.9,6.7,2721.2,38.8,2.6,30704.1,79362.3,2017,2017-10-21
3080.0,"WAH BLEI AT RIANGDO, WEST KHASI HILLS",ANDHRA PRADESH,24.5,5.3,8.0,13280.5,50.8,3.0,32728.7,36065.5,2017,2017-10-22
1455.0,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",ODISHA,18.3,7.3,5.9,8921.0,58.3,9.9,51230.3,37438.6,2017,2017-10-23
1643.0,GUMTI AT D/S SOUTH TRIPURA,ORISSA,23.2,7.9,7.5,7103.2,26.3,6.1,26901.0,57224.2,2017,2017-10-24
1685.0,"RUSHIKULYA AT GANJAM U/S, ORISSA",PONDICHERRY,26.2,8.1,6.1,3466.8,36.4,2.3,30262.1,58597.8,2017,2017-10-25
1393.0,PERUVAMBA AT CHANDAPPURA,DAMAN & DIU,23.2,5.8,6.5,6935.4,49.4,3.6,8543.2,23046.7,2017,2017-10-26
1643.0,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",ORISSA,18.1,3.3,7.5,9115.2,5.7,4.0,24835.2,35833.3,2017,2017-10-27
2709.0,R KAVVAI AT KUTTIYOL PALAM,MAHARASHTRA,28.0,3.8,6.6,15789.6,3.0,9.7,25382.9,70246.0,2017,2017-10-28
1726.0,RIVER BHOGAVO D/S OF SURENDRANAGAR,TRIPURA,29.2,3.2,6.3,2253.5,30.4,9.3,24322.9,69630.9,2017,2017-10-29
3080.0,R ITHIKKARA AT ITHIKKARA,ANDHRA PRADESH,20.9,7.5,7.2,15473.2,28.0,9.7,11018.0,26411.2,2017,2017-10-30
2624.0,RIVER MANDOVI NEAR HOTEL MARRIOT,HIMACHAL PRADESH,19.6,3.5,7.3,13070.7,25.0,10.5,51359.6,28913.6,2017,2017-10-31
17.0,KALU AT ATALE VILLAGE,KERALA,30.5,3.1,8.1,18318.2,77.9,8.4,50167.8,50760.7,2017,2017-11-01
2052.0,ULHAS ATJAMBHUL WATER WORKS,MIZORAM,22.8,8.7,6.4,1798.5,65.1,4.1,7775.1,72514.7,2017,2017-11-02
2870.0,"PATALGANGA AT SHILPHATA, MAHARASHTRA",MANIPUR,25.8,3.5,7.3,14321.8,34.2,11.1,14451.6,67271.4,2017,2017-11-03
1393.0,"MANIMALA AT THONDRA, KERALA",DAMAN & DIU,31.7,9.0,7.3,11786.2,87.0,2.8,50064.0,26441.8,2017,2017-11-04
3080.0,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",ANDHRA PRADESH,29.1,7.7,5.6,13986.5,14.1,4.8,23334.0,52942.4,2017,2017-11-05
17.0,RIVER PERIYAR AT PATHALAM,KERALA,26.2,6.4,8.3,4819.7,48.7,10.4,37257.3,42703.8,2017,2017-11-06
1393.0,RIVER MANDOVI NEAR HOTEL MARRIOT,DAMAN & DIU,19.8,3.9,6.4,5535.0,78.6,7.1,52417.7,13442.2,2017,2017-11-07
3305.0,R ITHIKKARA AT ITHIKKARA,MADHYA PRADESH,25.8,7.5,8.2,6875.0,47.8,7.2,38120.0,80663.7,2017,2017-11-08
1885.0,UMTREW AT BYRNIHAT EAST,HARYANA,25.2,6.4,7.6,12662.0,77.3,0.2,49934.0,78984.8,2017,2017-11-09
2709.0,MARKANDA U/S KALA AMB,MAHARASHTRA,27.1,3.9,8.3,15750.7,77.8,9.6,27043.3,54853.4,2017,2017-11-10
1393.0,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI, TAMILNADU",DAMAN & DIU,30.9,7.5,6.3,13595.0,40.0,7.0,1522.7,66071.7,2017,2017-11-11
3080.0,"PEHLAR DAM ON PEHLAR RIVER INLET OF WATER WORKS, VASAI, THANE.",ANDHRA PRADESH,24.4,3.5,7.3,14164.5,36.1,2.8,25137.7,54968.5,2017,2017-11-12
2624.0,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",HIMACHAL PRADESH,27.8,7.7,8.2,7328.3,34.5,2.9,14933.2,46543.8,2017,2017-11-13
1246.0,"R ITHIKKARA AT AYUR, KERALA",GUJARAT,31.6,7.5,6.6,13550.4,70.4,1.0,15989.8,64777.5,2017,2017-11-14
3305.0,KOLAK AT PATALIA BDG,MADHYA PRADESH,24.5,4.8,8.3,9103.5,28.3,6.7,36972.6,80454.4,2017,2017-11-15
1246.0,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR",GUJARAT,20.7,2.8,6.3,8302.4,85.9,6.4,19921.5,84767.8,2017,2017-11-16
2624.0,"IMPHAL AT KANGLA MOAT, IMPHAL WEST",HIMACHAL PRADESH,19.7,3.9,6.4,12538.1,0.7,4.4,23103.9,48070.4,2017,2017-11-17
17.0,CHANDRAGIRI AT PADIYATHADKA,KERALA,26.6,4.5,6.3,5208.3,42.7,7.6,34143.1,73658.3,2017,2017-11-18
1726.0,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",TRIPURA,21.0,6.2,6.2,18188.4,85.4,5.7,17003.0,57960.1,2017,2017-11-19
1885.0,R KARUVANNURR AT KARUVANNUR BRIDGE,HARYANA,23.7,6.9,6.9,5366.5,46.2,7.1,30205.2,66661.6,2017,2017-11-20
3080.0,"ACHENKOIL AT PANDALAM (NEAR AYYAPPA TEMPLE), PATHANAMTHITTA",ANDHRA PRADESH,25.9,7.4,6.1,17162.3,14.9,5.8,38050.0,39508.6,2017,2017-11-21
1685.0,ETHAI BARRAGE ON MANIPUR R AT BISHNUPUR,PONDICHERRY,30.0,9.0,5.7,17319.2,7.6,11.0,39237.8,26997.7,2017,2017-11-22
2709.0,"TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE",MAHARASHTRA,30.2,7.2,7.5,13231.6,0.2,2.1,24239.9,76941.3,2017,2017-11-23
2709.0,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),MAHARASHTRA,20.6,3.9,8.4,18565.4,59.0,7.0,38025.3,9350.7,2017,2017-11-24
1717.0,UMTREW AT BYRNIHAT EAST,RAJASTHAN,17.5,6.1,7.2,3361.0,81.8,5.3,33312.5,66646.8,2017,2017-11-25
